Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,District
33.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,4.3,Gia Lâm
30.0,5.5,2.0,4.0,3.0,3.0,Have certificate,Full,3.05,Đan Phượng
42.0,4.0,2.5,4.0,4.0,3.0,Have certificate,Full,7.0,Thanh Xuân
45.0,3.3,6.0,4.0,4.0,4.0,Have certificate,Basic,8.95,Thanh Xuân
35.0,3.8,2.0,6.0,5.0,5.0,Have certificate,Full,6.85,Ba Đình
40.0,4.3,5.0,3.0,3.0,3.0,Have certificate,None,7.0,Thanh Xuân
31.0,3.5,0.0,5.0,3.0,4.0,Have certificate,None,5.15,Hoàng Mai
52.0,3.8,0.0,5.0,3.0,4.0,Have certificate,Full,7.8,Ba Đình
31.0,3.5,0.0,5.0,3.0,4.0,Have certificate,None,5.15,Hoàng Mai
30.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Full,4.0,Hà Đông
34.0,4.2,4.0,6.0,3.0,3.0,Have certificate,Full,4.68,Long Biên
30.0,3.1,0.0,4.0,4.0,3.0,None,None,6.2,Hoàng Mai
43.7,4.6,0.0,5.0,3.0,4.0,Have certificate,Full,7.55,Đống Đa
56.0,0.0,0.0,3.0,3.0,2.0,Have certificate,Full,2.97,Quốc Oai
33.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.45,Hoàng Mai
30.0,3.4,4.0,5.0,3.0,4.0,Have certificate,Basic,5.0,Nam Từ Liêm
35.0,4.6,5.0,5.0,4.0,4.0,Have certificate,Basic,8.2,Hà Đông
38.0,0.0,0.0,4.0,5.0,4.0,Have certificate,Basic,5.3,Hà Đông
40.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,4.6,Hà Đông
45.0,5.0,0.0,5.0,3.0,5.0,Have certificate,Full,7.8,Ba Đình
54.0,4.5,4.0,5.0,4.0,4.0,Have certificate,Basic,6.0,Bắc Từ Liêm
40.0,5.0,0.0,4.0,3.0,3.0,Have certificate,Full,5.5,Hà Đông
55.0,4.0,0.0,5.0,4.0,4.0,None,None,6.6,Ba Đình
35.0,0.0,0.0,3.0,3.0,3.0,Have certificate,None,3.6,Thanh Trì
53.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.55,Quốc Oai
30.0,4.0,0.0,5.0,3.0,4.0,None,None,5.6,Đống Đa
35.0,3.5,2.0,4.0,3.0,3.0,Have certificate,Full,3.18,Hà Đông
48.0,0.0,0.0,4.0,2.0,3.0,Have certificate,Full,4.3,Nam Từ Liêm
32.0,4.9,0.0,5.0,5.0,5.0,Have certificate,Full,2.95,Hà Đông
20.0,0.0,0.0,5.0,3.0,4.0,Sale contract,Full,4.5,Nam Từ Liêm
20.0,3.0,6.0,6.0,3.0,3.0,Have certificate,Full,5.0,Hoàng Mai
38.0,3.0,0.0,5.0,3.0,4.0,Have certificate,Full,3.56,Hà Đông
37.0,3.3,3.0,5.0,4.0,3.0,Have certificate,Full,3.7,Hà Đông
31.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.1,Hoàng Mai
40.0,3.6,2.5,4.0,5.0,3.0,Have certificate,Full,6.5,Hai Bà Trưng
60.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,8.9,Bắc Từ Liêm
35.0,4.8,3.0,5.0,4.0,4.0,None,Full,5.1,Nam Từ Liêm
30.0,3.2,4.0,5.0,3.0,4.0,Have certificate,Basic,7.98,Ba Đình
48.3,3.6,2.0,4.0,3.0,3.0,Have certificate,Full,7.85,Đống Đa
48.0,7.3,4.0,4.0,4.0,5.0,Have certificate,Full,9.7,Thanh Xuân
38.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Full,4.75,Hoài Đức
48.0,3.2,2.5,5.0,3.0,4.0,Have certificate,Full,5.86,Hoàng Mai
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,4.7,Nam Từ Liêm
38.0,0.0,0.0,6.0,5.0,5.0,Have certificate,None,6.8,Thanh Trì
34.0,3.4,2.5,5.0,3.0,4.0,Have certificate,Basic,6.0,Tây Hồ
39.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,7.8,Đống Đa
34.0,3.2,2.0,3.0,3.0,2.0,None,Basic,2.65,Thanh Xuân
48.0,4.0,0.0,3.0,2.0,2.0,Have certificate,Full,2.85,Long Biên
45.0,0.0,0.0,5.0,5.0,3.0,Have certificate,Full,8.6,Thanh Xuân
39.0,3.8,2.3,4.0,5.0,4.0,Have certificate,Basic,4.55,Nam Từ Liêm
40.0,4.5,0.0,5.0,4.0,4.0,Have certificate,Full,7.2,Đống Đa
42.0,6.9,5.0,6.0,3.0,5.0,Have certificate,None,9.8,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,4.6,Hai Bà Trưng
50.0,3.8,0.0,4.0,4.0,3.0,Have certificate,Basic,8.9,Thanh Xuân
33.0,3.5,2.0,5.0,3.0,4.0,Have certificate,Basic,5.1,Tây Hồ
33.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Basic,4.7,Hoài Đức
33.0,5.29,0.0,5.0,3.0,3.0,Have certificate,None,6.75,Nam Từ Liêm
55.0,5.0,0.0,5.0,5.0,3.0,Have certificate,Basic,8.0,Long Biên
40.0,4.0,2.3,4.0,4.0,3.0,Have certificate,Full,4.35,Hoài Đức
29.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,4.4,Đống Đa
30.0,6.3,4.0,5.0,3.0,4.0,None,Basic,4.5,Nam Từ Liêm
40.0,5.0,0.0,5.0,3.0,4.0,Have certificate,None,7.5,Đống Đa
66.0,4.4,6.0,4.0,5.0,3.0,Have certificate,Full,8.5,Hoàng Mai
35.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,6.15,Đống Đa
43.0,4.43,0.0,5.0,4.0,4.0,Have certificate,Full,4.1,Hoài Đức
40.0,0.0,3.0,6.0,3.0,3.0,Have certificate,Full,6.8,Bắc Từ Liêm
42.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,5.6,Nam Từ Liêm
25.0,5.9,0.0,4.0,2.0,3.0,Have certificate,Full,3.45,Đống Đa
47.0,3.1,7.0,4.0,4.0,3.0,Have certificate,None,5.6,Đông Anh
43.0,0.0,0.0,5.0,5.0,5.0,Have certificate,Full,5.85,Thanh Xuân
35.0,4.0,4.0,5.0,3.0,4.0,Have certificate,Full,5.6,Nam Từ Liêm
45.0,0.0,0.0,4.0,5.0,3.0,Have certificate,None,7.85,Bắc Từ Liêm
56.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,8.44,Thanh Xuân
45.0,3.1,2.5,4.0,5.0,3.0,Have certificate,Basic,4.75,Nam Từ Liêm
31.0,3.4,2.5,5.0,3.0,4.0,Have certificate,Basic,4.8,Nam Từ Liêm
31.0,5.0,2.0,5.0,3.0,3.0,None,None,7.2,Tây Hồ
39.0,4.5,3.0,5.0,3.0,4.0,Have certificate,Basic,4.6,Long Biên
32.0,4.15,2.0,5.0,3.0,4.0,Have certificate,Basic,3.85,Nam Từ Liêm
37.0,3.0,0.0,6.0,3.0,5.0,Have certificate,Full,8.3,Long Biên
36.0,3.7,4.0,6.0,3.0,4.0,Have certificate,Basic,6.5,Long Biên
30.0,3.7,3.0,5.0,3.0,4.0,Have certificate,Full,4.86,Hoàng Mai
30.0,3.0,0.0,5.0,3.0,3.0,Have certificate,Full,7.98,Ba Đình
36.0,3.6,2.5,5.0,3.0,4.0,None,None,5.7,Bắc Từ Liêm
32.0,4.8,3.0,5.0,3.0,4.0,Have certificate,Basic,5.25,Nam Từ Liêm
35.0,3.6,0.0,5.0,3.0,4.0,Have certificate,Full,5.6,Hà Đông
30.0,6.3,4.5,5.0,3.0,5.0,Have certificate,Basic,4.5,Nam Từ Liêm
32.0,4.8,2.5,5.0,3.0,4.0,Have certificate,Basic,5.25,Nam Từ Liêm
30.0,4.76,2.0,5.0,3.0,4.0,Have certificate,Full,4.4,Hoài Đức
25.0,3.0,0.0,4.0,2.0,2.0,Have certificate,Full,6.3,Tây Hồ
35.0,0.0,0.0,4.0,5.0,3.0,Have certificate,None,7.8,Hoàng Mai
35.0,4.3,0.0,6.0,4.0,5.0,Have certificate,Full,5.0,Long Biên
35.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,6.5,Hai Bà Trưng
37.0,4.2,0.0,5.0,3.0,4.0,Have certificate,None,7.5,Hai Bà Trưng
32.0,4.0,3.0,4.0,3.0,4.0,Have certificate,Full,5.8,Hai Bà Trưng
30.0,6.0,2.0,5.0,3.0,4.0,None,Full,5.85,Đống Đa
43.0,4.0,5.0,3.0,2.0,2.0,Have certificate,Full,3.68,Hai Bà Trưng
34.0,3.0,3.0,5.0,3.0,4.0,Have certificate,Full,5.1,Tây Hồ
35.0,3.5,0.0,5.0,3.0,4.0,Have certificate,None,5.6,Hoàng Mai
37.0,4.6,0.0,5.0,3.0,4.0,Have certificate,Full,7.9,Bắc Từ Liêm
42.0,4.0,6.0,5.0,3.0,4.0,Have certificate,Full,6.5,Bắc Từ Liêm
30.9,3.0,3.0,3.0,3.0,2.0,Have certificate,Basic,2.68,Thanh Oai
27.0,0.0,0.0,5.0,3.0,3.0,None,None,8.0,Ba Đình
55.0,4.2,2.8,4.0,4.0,3.0,Have certificate,None,9.77,Nam Từ Liêm
32.0,3.6,2.0,4.0,3.0,3.0,Have certificate,Basic,3.3,Hà Đông
37.0,0.0,0.0,6.0,4.0,5.0,Have certificate,Full,8.8,Hà Đông
33.0,3.2,3.0,5.0,3.0,4.0,Have certificate,Full,4.95,Hai Bà Trưng
30.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,3.65,Thanh Trì
63.0,5.0,4.0,3.0,3.0,3.0,Have certificate,Basic,3.1,Đông Anh
33.0,4.0,0.0,5.0,3.0,4.0,Have certificate,Full,6.1,Tây Hồ
46.0,4.6,0.0,3.0,3.0,3.0,Have certificate,Full,3.95,Long Biên
40.0,4.0,3.0,5.0,4.0,4.0,Have certificate,None,5.5,Thanh Trì
60.0,4.1,7.0,5.0,5.0,5.0,Have certificate,Full,9.2,Thanh Trì
24.0,5.6,4.5,5.0,4.0,5.0,Have certificate,Full,5.95,Đống Đa
34.0,3.2,2.0,5.0,3.0,4.0,Have certificate,Full,5.35,Hoàng Mai
40.0,5.0,2.0,5.0,3.0,4.0,Have certificate,Full,4.8,Long Biên
40.0,4.0,3.0,3.0,3.0,3.0,Have certificate,Full,4.5,Tây Hồ
33.0,7.0,0.0,5.0,3.0,3.0,None,None,3.85,Hoài Đức
34.0,3.2,0.0,5.0,3.0,4.0,Have certificate,Basic,5.28,Nam Từ Liêm
37.0,0.0,0.0,6.0,3.0,5.0,Have certificate,None,8.87,Long Biên
40.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Full,5.5,Hà Đông
45.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,6.6,Cầu Giấy
42.0,0.0,3.0,5.0,4.0,4.0,Have certificate,None,5.0,Thanh Xuân
43.0,4.2,3.5,5.0,3.0,3.0,Have certificate,Full,6.0,Cầu Giấy
43.0,3.55,2.0,4.0,4.0,5.0,Have certificate,Basic,4.05,Hoài Đức
38.0,4.2,3.0,5.0,4.0,3.0,Have certificate,Full,5.6,Đống Đa
45.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Full,8.0,Ba Đình
69.0,6.0,3.0,4.0,4.0,4.0,Have certificate,Full,9.0,Nam Từ Liêm
36.0,7.5,5.0,4.0,4.0,4.0,Have certificate,Full,6.55,Thanh Xuân
40.0,4.6,0.0,5.0,5.0,3.0,Have certificate,Full,6.5,Tây Hồ
32.0,4.1,3.0,5.0,3.0,4.0,Have certificate,Full,7.3,Đống Đa
22.0,0.0,0.0,3.0,2.0,3.0,Have certificate,Full,3.88,Đống Đa
40.0,0.0,0.0,6.0,5.0,5.0,Have certificate,None,4.1,Hoài Đức
36.0,3.0,4.0,3.0,3.0,3.0,Have certificate,Basic,2.6,Chương Mỹ
45.0,3.8,0.0,4.0,4.0,2.0,Have certificate,None,10.0,Bắc Từ Liêm
34.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,6.6,Thanh Xuân
48.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.6,Quốc Oai
45.0,4.5,0.0,5.0,4.0,3.0,Have certificate,Full,9.0,Thanh Xuân
45.0,5.2,0.0,5.0,3.0,4.0,Have certificate,Basic,9.5,Cầu Giấy
53.1,4.0,0.0,3.0,3.0,3.0,Have certificate,Basic,3.0,Quốc Oai
45.0,5.0,0.0,4.0,4.0,4.0,Have certificate,Full,7.1,Hà Đông
40.0,4.0,2.5,3.0,2.0,3.0,Have certificate,None,4.5,Tây Hồ
32.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,3.3,Hà Đông
40.0,3.7,0.0,3.0,4.0,3.0,Have certificate,Basic,2.76,Quốc Oai
35.0,3.5,2.0,5.0,3.0,4.0,Have certificate,Full,4.9,Hà Đông
42.0,3.8,0.0,3.0,4.0,3.0,Have certificate,Full,2.86,Quốc Oai
28.0,2.0,6.0,5.0,4.0,5.0,Have certificate,Full,4.4,Hà Đông
45.0,4.2,0.0,5.0,5.0,5.0,Have certificate,Full,9.0,Bắc Từ Liêm
41.0,4.0,6.0,4.0,4.0,5.0,Have certificate,Full,6.9,Hà Đông
48.0,5.0,4.0,4.0,4.0,3.0,Have certificate,Full,8.2,Hoàng Mai
60.0,4.0,0.0,4.0,4.0,3.0,Have certificate,Basic,3.0,Chương Mỹ
41.0,0.0,5.0,5.0,5.0,5.0,Have certificate,Full,8.0,Nam Từ Liêm
45.0,0.0,0.0,6.0,3.0,4.0,Have certificate,None,6.5,Thanh Trì
40.0,3.5,2.0,3.0,3.0,3.0,Have certificate,Basic,3.2,Gia Lâm
33.0,3.0,3.0,3.0,3.0,2.0,Have certificate,Basic,1.7,Thanh Oai
55.0,5.0,4.0,5.0,4.0,4.0,Have certificate,Full,6.25,Hoàng Mai
45.0,0.0,3.0,5.0,4.0,3.0,Have certificate,Full,6.0,Cầu Giấy
43.0,4.0,3.5,5.0,4.0,3.0,Have certificate,Full,6.0,Thanh Xuân
48.0,4.5,3.0,5.0,5.0,4.0,Have certificate,Full,6.5,Thanh Xuân
42.0,4.0,2.0,3.0,3.0,3.0,Have certificate,Full,2.65,Đông Anh
67.0,5.0,0.0,4.0,3.0,3.0,Have certificate,Full,8.4,Tây Hồ
40.0,5.6,0.0,4.0,3.0,3.0,Have certificate,Full,6.7,Đống Đa
33.0,3.5,2.5,5.0,3.0,4.0,Have certificate,Basic,3.4,Đan Phượng
32.0,0.0,0.0,5.0,3.0,4.0,None,None,4.5,Hai Bà Trưng
35.0,4.8,3.0,5.0,3.0,3.0,Have certificate,Full,5.4,Nam Từ Liêm
60.0,3.0,0.0,4.0,3.0,3.0,Have certificate,Full,8.9,Đống Đa
52.0,4.0,6.0,3.0,3.0,3.0,Have certificate,Full,2.63,Chương Mỹ
32.0,3.5,3.0,5.0,5.0,4.0,Have certificate,Basic,4.5,Thanh Trì
58.0,0.0,0.0,4.0,4.0,4.0,None,None,8.99,Long Biên
57.0,6.0,2.5,3.0,3.0,3.0,Have certificate,None,8.3,Ba Đình
32.0,3.2,3.0,5.0,4.0,5.0,Have certificate,None,6.5,Hà Đông
32.0,4.0,3.5,4.0,5.0,5.0,Have certificate,Full,6.15,Hà Đông
32.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,9.3,Thanh Xuân
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.79,Thanh Xuân
32.0,6.0,2.0,5.0,3.0,3.0,Have certificate,None,4.5,Hà Đông
36.0,4.4,0.0,4.0,4.0,4.0,Have certificate,Full,5.5,Đống Đa
44.0,0.0,0.0,5.0,4.0,3.0,Have certificate,Full,8.0,Đống Đa
30.0,4.0,5.0,4.0,3.0,3.0,Have certificate,Full,4.0,Hai Bà Trưng
42.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Full,3.55,Thanh Trì
45.0,4.0,6.0,4.0,4.0,4.0,None,None,4.45,Thanh Trì
50.0,3.88,3.0,5.0,5.0,4.0,Have certificate,Full,4.0,Thanh Trì
35.0,4.0,2.5,4.0,4.0,3.0,None,Full,3.45,Thanh Trì
40.0,3.5,2.8,5.0,3.0,3.0,None,None,3.25,Thanh Trì
42.0,4.0,3.0,4.0,4.0,3.0,None,None,3.5,Thanh Trì
32.0,4.0,2.0,5.0,3.0,4.0,None,Full,3.6,Thanh Trì
42.0,4.0,3.0,4.0,4.0,3.0,None,None,3.2,Thanh Trì
54.0,0.0,2.0,5.0,4.0,3.0,Have certificate,None,7.6,Long Biên
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,4.45,Hoàng Mai
52.0,7.0,3.0,4.0,4.0,3.0,Have certificate,None,6.9,Đống Đa
50.0,3.8,0.0,4.0,4.0,3.0,Have certificate,Full,6.68,Hoàng Mai
30.0,4.0,4.0,5.0,4.0,4.0,Have certificate,Full,4.89,Hoàng Mai
50.0,4.2,0.0,3.0,4.0,2.0,Have certificate,None,10.0,Hà Đông
63.0,0.0,0.0,3.0,3.0,2.0,Have certificate,None,2.5,Huyện Chương Mỹ
31.0,3.5,2.5,5.0,3.0,4.0,Have certificate,Full,4.5,Long Biên
25.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,3.8,Hai Bà Trưng
32.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,3.85,Thanh Trì
48.0,4.6,0.0,4.0,5.0,3.0,Have certificate,None,5.8,Long Biên
23.0,3.0,4.0,4.0,4.0,4.0,Have certificate,Full,5.2,Hai Bà Trưng
40.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,3.5,Hà Đông
47.0,8.0,0.0,4.0,4.0,3.0,Have certificate,None,6.9,Hai Bà Trưng
32.0,3.5,3.0,5.0,4.0,4.0,Have certificate,Full,3.55,Hà Đông
34.0,4.0,2.6,4.0,3.0,4.0,Have certificate,Basic,5.9,Ba Đình
30.0,3.6,2.5,4.0,5.0,4.0,Have certificate,Basic,6.15,Thanh Xuân
50.0,0.0,0.0,4.0,4.0,5.0,Have certificate,Full,8.9,Bắc Từ Liêm
30.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,4.65,Thanh Xuân
40.0,3.5,2.5,4.0,5.0,3.0,Have certificate,None,8.95,Cầu Giấy
35.0,5.7,4.0,5.0,3.0,4.0,Have certificate,Full,8.2,Hai Bà Trưng
53.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Full,6.4,Nam Từ Liêm
54.0,3.8,5.0,4.0,4.0,4.0,Have certificate,Full,8.5,Thanh Xuân
35.0,3.5,0.0,4.0,5.0,3.0,Have certificate,None,5.5,Hoàng Mai
40.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,7.8,Đống Đa
36.0,3.7,0.0,4.0,4.0,4.0,Have certificate,Full,5.75,Đống Đa
38.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,6.0,Ba Đình
33.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,5.7,Hoàng Mai
30.0,3.5,5.0,4.0,3.0,3.0,Have certificate,Basic,5.75,Hoàng Mai
40.0,3.8,3.0,5.0,4.0,4.0,Have certificate,None,4.45,Long Biên
30.0,4.2,0.0,5.0,3.0,4.0,Have certificate,Basic,4.8,Hoàng Mai
43.0,4.0,3.0,4.0,4.0,4.0,Have certificate,Full,8.6,Hai Bà Trưng
33.0,0.0,0.0,4.0,3.0,4.0,Have certificate,Full,5.0,Bắc Từ Liêm
48.0,4.0,2.5,4.0,4.0,3.0,None,None,3.3,Nam Từ Liêm
45.0,0.0,0.0,4.0,5.0,4.0,None,Full,4.85,Nam Từ Liêm
28.0,3.0,3.0,4.0,3.0,3.0,Have certificate,Full,4.65,Thanh Xuân
56.0,7.0,4.0,4.0,4.0,2.0,Have certificate,Basic,6.9,Đống Đa
40.0,3.8,0.0,5.0,3.0,3.0,Have certificate,Full,5.8,Hai Bà Trưng
35.0,3.5,7.0,5.0,4.0,4.0,Have certificate,Basic,9.2,Hà Đông
30.0,3.8,0.0,5.0,4.0,4.0,Have certificate,Basic,5.6,Bắc Từ Liêm
33.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,4.2,Hà Đông
40.0,4.0,2.0,5.0,4.0,4.0,None,None,5.1,Thanh Xuân
30.0,3.5,3.0,5.0,3.0,4.0,Have certificate,None,5.1,Hai Bà Trưng
45.4,6.4,0.0,3.0,2.0,3.0,Have certificate,None,4.7,Nam Từ Liêm
52.0,4.2,0.0,4.0,4.0,4.0,Have certificate,Basic,7.15,Ba Đình
34.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.8,Thanh Xuân
40.0,3.5,3.0,5.0,5.0,4.0,Have certificate,Basic,3.5,Hoài Đức
34.0,3.5,3.0,3.0,3.0,3.0,Have certificate,Basic,1.69,Thanh Oai
32.0,3.5,3.0,4.0,3.0,4.0,Have certificate,Basic,2.45,Hà Đông
45.0,0.0,0.0,5.0,5.0,4.0,Have certificate,None,7.5,Nam Từ Liêm
45.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,4.8,Bắc Từ Liêm
40.0,3.5,3.0,3.0,4.0,2.0,Have certificate,Full,3.3,Gia Lâm
35.0,3.8,0.0,5.0,3.0,3.0,Have certificate,Full,5.6,Hoàng Mai
39.0,0.0,0.0,5.0,3.0,3.0,None,None,3.55,Thanh Trì
45.0,6.0,4.0,5.0,3.0,4.0,Have certificate,Basic,4.8,Bắc Từ Liêm
45.0,4.68,3.0,5.0,3.0,4.0,Have certificate,Basic,7.95,Cầu Giấy
31.0,7.5,2.0,5.0,3.0,3.0,Have certificate,Full,4.35,Hà Đông
37.0,4.0,3.0,6.0,5.0,3.0,Have certificate,Full,7.8,Cầu Giấy
40.0,3.9,3.0,4.0,4.0,3.0,Have certificate,Full,5.4,Hà Đông
36.0,3.5,3.0,5.0,3.0,3.0,Have certificate,Basic,5.95,Cầu Giấy
34.0,3.2,3.0,4.0,4.0,4.0,Have certificate,None,4.69,Hoàng Mai
36.0,4.5,4.0,5.0,3.0,4.0,Have certificate,None,7.5,Cầu Giấy
39.0,4.0,4.0,5.0,3.0,3.0,Have certificate,None,7.65,Cầu Giấy
52.0,4.5,3.0,4.0,5.0,3.0,Have certificate,None,8.2,Cầu Giấy
50.0,4.0,3.0,5.0,5.0,3.0,Have certificate,Full,8.8,Cầu Giấy
35.0,3.7,0.0,4.0,4.0,4.0,Have certificate,None,7.2,Đống Đa
32.0,0.0,0.0,6.0,4.0,4.0,Have certificate,None,4.2,Thanh Trì
47.0,6.8,0.0,5.0,3.0,3.0,Have certificate,Full,5.45,Hoàng Mai
61.0,4.3,6.0,4.0,4.0,3.0,Have certificate,Full,7.8,Hoàng Mai
34.0,3.6,2.0,5.0,3.0,4.0,Have certificate,Full,6.3,Hoàng Mai
40.0,3.6,3.5,5.0,4.0,3.0,Have certificate,Full,8.4,Thanh Xuân
37.0,0.0,3.0,3.0,3.0,3.0,None,None,3.1,Thanh Trì
41.0,0.0,0.0,3.0,3.0,3.0,None,None,2.25,Chương Mỹ
36.0,4.0,3.0,4.0,5.0,3.0,Have certificate,Full,2.45,Thanh Trì
38.0,4.0,3.0,4.0,4.0,3.0,Have certificate,None,3.65,Hà Đông
43.0,0.0,0.0,4.0,4.0,2.0,Have certificate,Basic,6.35,Long Biên
32.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Basic,3.85,Hoài Đức
50.0,0.0,0.0,5.0,5.0,3.0,Have certificate,Full,9.1,Long Biên
35.0,4.5,3.0,5.0,4.0,3.0,Have certificate,Full,2.95,Thanh Trì
50.0,5.0,0.0,4.0,4.0,4.0,Have certificate,Full,6.38,Hoàng Mai
45.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,5.1,Hoàng Mai
35.0,5.0,3.0,5.0,4.0,3.0,Have certificate,Full,3.1,Thanh Trì
50.0,0.0,4.0,5.0,4.0,4.0,Have certificate,Full,6.25,Hoàng Mai
43.0,4.03,3.0,5.0,5.0,4.0,Have certificate,Full,6.8,Thanh Xuân
53.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,6.35,Hoàng Mai
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,5.25,Hai Bà Trưng
52.0,4.0,4.0,4.0,4.0,3.0,Have certificate,Full,7.8,Nam Từ Liêm
37.0,3.3,2.0,4.0,4.0,3.0,Have certificate,Basic,3.95,Hoài Đức
25.0,3.7,0.0,5.0,3.0,4.0,Have certificate,Full,4.2,Tây Hồ
35.0,3.5,3.0,3.0,3.0,3.0,Have certificate,Basic,1.5,Chương Mỹ
32.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,4.5,Hai Bà Trưng
50.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.5,Thanh Xuân
35.0,3.5,3.0,3.0,4.0,3.0,Have certificate,Basic,1.5,Chương Mỹ
65.0,4.0,6.0,3.0,3.0,3.0,Have certificate,Full,9.75,Nam Từ Liêm
50.0,3.6,5.0,5.0,5.0,4.0,Have certificate,Full,6.5,Nam Từ Liêm
31.0,3.3,4.0,3.0,3.0,3.0,None,Full,2.45,Chương Mỹ
37.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,3.55,Chương Mỹ
40.0,8.9,0.0,3.0,3.0,2.0,Have certificate,Basic,7.4,Thanh Xuân
50.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,6.8,Nam Từ Liêm
48.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,6.8,Nam Từ Liêm
47.0,3.5,2.5,3.0,3.0,3.0,Have certificate,Basic,1.8,Chương Mỹ
36.0,4.0,3.5,3.0,4.0,3.0,Have certificate,Full,2.5,Chương Mỹ
55.0,4.5,4.0,3.0,3.0,3.0,Have certificate,Full,6.5,Long Biên
34.0,3.6,0.0,5.0,3.0,4.0,Have certificate,Full,5.65,Hà Đông
60.0,4.5,4.0,4.0,3.0,4.0,Have certificate,Full,7.5,Long Biên
50.0,4.2,4.0,5.0,5.0,5.0,Have certificate,Full,5.8,Long Biên
42.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,7.85,Cầu Giấy
32.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,5.5,Hai Bà Trưng
45.0,4.0,2.0,4.0,4.0,3.0,Have certificate,Full,6.5,Thanh Xuân
44.0,4.0,4.0,5.0,3.0,3.0,Have certificate,Full,5.1,Hoàng Mai
50.0,4.0,4.0,5.0,4.0,4.0,Have certificate,Full,6.35,Hoàng Mai
52.0,4.2,4.0,4.0,4.0,3.0,Have certificate,Full,6.2,Hoàng Mai
50.0,4.1,4.0,5.0,3.0,4.0,Have certificate,Full,6.25,Hoàng Mai
50.0,4.0,4.0,5.0,3.0,3.0,Have certificate,Full,6.25,Hoàng Mai
50.0,4.0,3.5,5.0,4.0,4.0,Have certificate,Full,6.28,Hoàng Mai
45.0,4.0,5.0,5.0,4.0,4.0,Have certificate,Full,5.0,Hoàng Mai
45.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,5.15,Hoàng Mai
45.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,5.16,Hoàng Mai
50.0,4.0,4.0,5.0,4.0,4.0,Have certificate,None,6.35,Hoàng Mai
50.0,4.0,4.0,5.0,4.0,3.0,Have certificate,Full,6.35,Hoàng Mai
56.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Full,3.0,Quốc Oai
60.0,5.9,2.3,3.0,5.0,3.0,Have certificate,Full,5.6,Bắc Từ Liêm
60.0,5.0,5.0,5.0,4.0,3.0,Have certificate,Full,8.0,Long Biên
